# Extracted 3624 fully qualified emojis
# Format: codepoint_hex_string|emoji_string|emoji_name
1F600|😀|grinning face
1F4691F3FC200D2764FE0F200D1F4681F3FF|👩🏼‍❤️‍👨🏿|couple with heart: woman, man, medium-light skin tone, dark skin tone
1F4691F3FD200D2764FE0F200D1F4681F3FB|👩🏽‍❤️‍👨🏻|couple with heart: woman, man, medium skin tone, light skin tone
1F4691F3FD200D2764FE0F200D1F4681F3FC|👩🏽‍❤️‍👨🏼|couple with heart: woman, man, medium skin tone, medium-light skin tone
1F4691F3FD200D2764FE0F200D1F4681F3FD|👩🏽‍❤️‍👨🏽|couple with heart: woman, man, medium skin tone
1F4691F3FD200D2764FE0F200D1F4681F3FE|👩🏽‍❤️‍👨🏾|couple with heart: woman, man, medium skin tone, medium-dark skin tone
1F4691F3FD200D2764FE0F200D1F4681F3FF|👩🏽‍❤️‍👨🏿|couple with heart: woman, man, medium skin tone, dark skin tone
1F4691F3FE200D2764FE0F200D1F4681F3FB|👩🏾‍❤️‍👨🏻|couple with heart: woman, man, medium-dark skin tone, light skin tone
1F4691F3FE200D2764FE0F200D1F4681F3FC|👩🏾‍❤️‍👨🏼|couple with heart: woman, man, medium-dark skin tone, medium-light skin tone
1F4691F3FE200D2764FE0F200D1F4681F3FD|👩🏾‍❤️‍👨🏽|couple with heart: woman, man, medium-dark skin tone, medium skin tone
1F4691F3FE200D2764FE0F200D1F4681F3FE|👩🏾‍❤️‍👨🏾|couple with heart: woman, man, medium-dark skin tone
1F4691F3FE200D2764FE0F200D1F4681F3FF|👩🏾‍❤️‍👨🏿|couple with heart: woman, man, medium-dark skin tone, dark skin tone
1F4691F3FF200D2764FE0F200D1F4681F3FB|👩🏿‍❤️‍👨🏻|couple with heart: woman, man, dark skin tone, light skin tone
1F4691F3FF200D2764FE0F200D1F4681F3FC|👩🏿‍❤️‍👨🏼|couple with heart: woman, man, dark skin tone, medium-light skin tone
1F4691F3FF200D2764FE0F200D1F4681F3FD|👩🏿‍❤️‍👨🏽|couple with heart: woman, man, dark skin tone, medium skin tone
1F4691F3FF200D2764FE0F200D1F4681F3FE|👩🏿‍❤️‍👨🏾|couple with heart: woman, man, dark skin tone, medium-dark skin tone
1F4691F3FF200D2764FE0F200D1F4681F3FF|👩🏿‍❤️‍👨🏿|couple with heart: woman, man, dark skin tone
1F468200D2764FE0F200D1F468|👨‍❤️‍👨|couple with heart: man, man
1F4681F3FB200D2764FE0F200D1F4681F3FB|👨🏻‍❤️‍👨🏻|couple with heart: man, man, light skin tone
1F4681F3FB200D2764FE0F200D1F4681F3FC|👨🏻‍❤️‍👨🏼|couple with heart: man, man, light skin tone, medium-light skin tone
1F4681F3FB200D2764FE0F200D1F4681F3FD|👨🏻‍❤️‍👨🏽|couple with heart: man, man, light skin tone, medium skin tone
1F4681F3FB200D2764FE0F200D1F4681F3FE|👨🏻‍❤️‍👨🏾|couple with heart: man, man, light skin tone, medium-dark skin tone
1F4681F3FB200D2764FE0F200D1F4681F3FF|👨🏻‍❤️‍👨🏿|couple with heart: man, man, light skin tone, dark skin tone
1F4681F3FC200D2764FE0F200D1F4681F3FB|👨🏼‍❤️‍👨🏻|couple with heart: man, man, medium-light skin tone, light skin tone
1F4681F3FC200D2764FE0F200D1F4681F3FC|👨🏼‍❤️‍👨🏼|couple with heart: man, man, medium-light skin tone
1F4681F3FC200D2764FE0F200D1F4681F3FD|👨🏼‍❤️‍👨🏽|couple with heart: man, man, medium-light skin tone, medium skin tone
1F4681F3FC200D2764FE0F200D1F4681F3FE|👨🏼‍❤️‍👨🏾|couple with heart: man, man, medium-light skin tone, medium-dark skin tone
1F4681F3FC200D2764FE0F200D1F4681F3FF|👨🏼‍❤️‍👨🏿|couple with heart: man, man, medium-light skin tone, dark skin tone
1F4681F3FD200D2764FE0F200D1F4681F3FB|👨🏽‍❤️‍👨🏻|couple with heart: man, man, medium skin tone, light skin tone
1F4681F3FD200D2764FE0F200D1F4681F3FC|👨🏽‍❤️‍👨🏼|couple with heart: man, man, medium skin tone, medium-light skin tone
1F4681F3FD200D2764FE0F200D1F4681F3FD|👨🏽‍❤️‍👨🏽|couple with heart: man, man, medium skin tone
1F4681F3FD200D2764FE0F200D1F4681F3FE|👨🏽‍❤️‍👨🏾|couple with heart: man, man, medium skin tone, medium-dark skin tone
1F4681F3FD200D2764FE0F200D1F4681F3FF|👨🏽‍❤️‍👨🏿|couple with heart: man, man, medium skin tone, dark skin tone
1F4681F3FE200D2764FE0F200D1F4681F3FB|👨🏾‍❤️‍👨🏻|couple with heart: man, man, medium-dark skin tone, light skin tone
1F4681F3FE200D2764FE0F200D1F4681F3FC|👨🏾‍❤️‍👨🏼|couple with heart: man, man, medium-dark skin tone, medium-light skin tone
1F4681F3FE200D2764FE0F200D1F4681F3FD|👨🏾‍❤️‍👨🏽|couple with heart: man, man, medium-dark skin tone, medium skin tone
1F4681F3FE200D2764FE0F200D1F4681F3FE|👨🏾‍❤️‍👨🏾|couple with heart: man, man, medium-dark skin tone
1F4681F3FE200D2764FE0F200D1F4681F3FF|👨🏾‍❤️‍👨🏿|couple with heart: man, man, medium-dark skin tone, dark skin tone
1F4681F3FF200D2764FE0F200D1F4681F3FB|👨🏿‍❤️‍👨🏻|couple with heart: man, man, dark skin tone, light skin tone
1F4681F3FF200D2764FE0F200D1F4681F3FC|👨🏿‍❤️‍👨🏼|couple with heart: man, man, dark skin tone, medium-light skin tone
1F4681F3FF200D2764FE0F200D1F4681F3FD|👨🏿‍❤️‍👨🏽|couple with heart: man, man, dark skin tone, medium skin tone
1F4681F3FF200D2764FE0F200D1F4681F3FE|👨🏿‍❤️‍👨🏾|couple with heart: man, man, dark skin tone, medium-dark skin tone
1F4681F3FF200D2764FE0F200D1F4681F3FF|👨🏿‍❤️‍👨🏿|couple with heart: man, man, dark skin tone
1F469200D2764FE0F200D1F469|👩‍❤️‍👩|couple with heart: woman, woman
1F4691F3FB200D2764FE0F200D1F4691F3FB|👩🏻‍❤️‍👩🏻|couple with heart: woman, woman, light skin tone
1F4691F3FB200D2764FE0F200D1F4691F3FC|👩🏻‍❤️‍👩🏼|couple with heart: woman, woman, light skin tone, medium-light skin tone
1F4691F3FB200D2764FE0F200D1F4691F3FD|👩🏻‍❤️‍👩🏽|couple with heart: woman, woman, light skin tone, medium skin tone
1F4691F3FB200D2764FE0F200D1F4691F3FE|👩🏻‍❤️‍👩🏾|couple with heart: woman, woman, light skin tone, medium-dark skin tone
1F4691F3FB200D2764FE0F200D1F4691F3FF|👩🏻‍❤️‍👩🏿|couple with heart: woman, woman, light skin tone, dark skin tone
1F4691F3FC200D2764FE0F200D1F4691F3FB|👩🏼‍❤️‍👩🏻|couple with heart: woman, woman, medium-light skin tone, light skin tone
1F4691F3FC200D2764FE0F200D1F4691F3FC|👩🏼‍❤️‍👩🏼|couple with heart: woman, woman, medium-light skin tone
1F4691F3FC200D2764FE0F200D1F4691F3FD|👩🏼‍❤️‍👩🏽|couple with heart: woman, woman, medium-light skin tone, medium skin tone
1F4691F3FC200D2764FE0F200D1F4691F3FE|👩🏼‍❤️‍👩🏾|couple with heart: woman, woman, medium-light skin tone, medium-dark skin tone
1F4691F3FC200D2764FE0F200D1F4691F3FF|👩🏼‍❤️‍👩🏿|couple with heart: woman, woman, medium-light skin tone, dark skin tone
1F4691F3FD200D2764FE0F200D1F4691F3FB|👩🏽‍❤️‍👩🏻|couple with heart: woman, woman, medium skin tone, light skin tone
1F4691F3FD200D2764FE0F200D1F4691F3FC|👩🏽‍❤️‍👩🏼|couple with heart: woman, woman, medium skin tone, medium-light skin tone
1F4691F3FD200D2764FE0F200D1F4691F3FD|👩🏽‍❤️‍👩🏽|couple with heart: woman, woman, medium skin tone
1F4691F3FD200D2764FE0F200D1F4691F3FE|👩🏽‍❤️‍👩🏾|couple with heart: woman, woman, medium skin tone, medium-dark skin tone
1F4691F3FD200D2764FE0F200D1F4691F3FF|👩🏽‍❤️‍👩🏿|couple with heart: woman, woman, medium skin tone, dark skin tone
1F4691F3FE200D2764FE0F200D1F4691F3FB|👩🏾‍❤️‍👩🏻|couple with heart: woman, woman, medium-dark skin tone, light skin tone
1F4691F3FE200D2764FE0F200D1F4691F3FC|👩🏾‍❤️‍👩🏼|couple with heart: woman, woman, medium-dark skin tone, medium-light skin tone
1F4691F3FE200D2764FE0F200D1F4691F3FD|👩🏾‍❤️‍👩🏽|couple with heart: woman, woman, medium-dark skin tone, medium skin tone
1F4691F3FE200D2764FE0F200D1F4691F3FE|👩🏾‍❤️‍👩🏾|couple with heart: woman, woman, medium-dark skin tone
1F4691F3FE200D2764FE0F200D1F4691F3FF|👩🏾‍❤️‍👩🏿|couple with heart: woman, woman, medium-dark skin tone, dark skin tone
1F4691F3FF200D2764FE0F200D1F4691F3FB|👩🏿‍❤️‍👩🏻|couple with heart: woman, woman, dark skin tone, light skin tone
1F4691F3FF200D2764FE0F200D1F4691F3FC|👩🏿‍❤️‍👩🏼|couple with heart: woman, woman, dark skin tone, medium-light skin tone
1F4691F3FF200D2764FE0F200D1F4691F3FD|👩🏿‍❤️‍👩🏽|couple with heart: woman, woman, dark skin tone, medium skin tone
1F4691F3FF200D2764FE0F200D1F4691F3FE|👩🏿‍❤️‍👩🏾|couple with heart: woman, woman, dark skin tone, medium-dark skin tone
1F4691F3FF200D2764FE0F200D1F4691F3FF|👩🏿‍❤️‍👩🏿|couple with heart: woman, woman, dark skin tone
1F46A|👪|family
1F468200D1F469200D1F466|👨‍👩‍👦|family: man, woman, boy
1F468200D1F469200D1F467|👨‍👩‍👧|family: man, woman, girl
1F468200D1F469200D1F467200D1F466|👨‍👩‍👧‍👦|family: man, woman, girl, boy
1F468200D1F469200D1F466200D1F466|👨‍👩‍👦‍👦|family: man, woman, boy, boy
1F468200D1F469200D1F467200D1F467|👨‍👩‍👧‍👧|family: man, woman, girl, girl
1F468200D1F468200D1F466|👨‍👨‍👦|family: man, man, boy
1F468200D1F468200D1F467|👨‍👨‍👧|family: man, man, girl
1F468200D1F468200D1F467200D1F466|👨‍👨‍👧‍👦|family: man, man, girl, boy
1F468200D1F468200D1F466200D1F466|👨‍👨‍👦‍👦|family: man, man, boy, boy
1F468200D1F468200D1F467200D1F467|👨‍👨‍👧‍👧|family: man, man, girl, girl
1F469200D1F469200D1F466|👩‍👩‍👦|family: woman, woman, boy
1F469200D1F469200D1F467|👩‍👩‍👧|family: woman, woman, girl
1F469200D1F469200D1F467200D1F466|👩‍👩‍👧‍👦|family: woman, woman, girl, boy
1F469200D1F469200D1F466200D1F466|👩‍👩‍👦‍👦|family: woman, woman, boy, boy
1F469200D1F469200D1F467200D1F467|👩‍👩‍👧‍👧|family: woman, woman, girl, girl
1F468200D1F466|👨‍👦|family: man, boy
1F468200D1F466200D1F466|👨‍👦‍👦|family: man, boy, boy
1F468200D1F467|👨‍👧|family: man, girl
1F468200D1F467200D1F466|👨‍👧‍👦|family: man, girl, boy
1F468200D1F467200D1F467|👨‍👧‍👧|family: man, girl, girl
1F469200D1F466|👩‍👦|family: woman, boy
1F469200D1F466200D1F466|👩‍👦‍👦|family: woman, boy, boy
1F469200D1F467|👩‍👧|family: woman, girl
1F469200D1F467200D1F466|👩‍👧‍👦|family: woman, girl, boy
1F469200D1F467200D1F467|👩‍👧‍👧|family: woman, girl, girl
1F5E3FE0F|🗣️|speaking head
1F464|👤|bust in silhouette
1F465|👥|busts in silhouette
1FAC2|🫂|people hugging
1F463|👣|footprints
1F435|🐵|monkey face
1F412|🐒|monkey
1F98D|🦍|gorilla
1F9A7|🦧|orangutan
1F436|🐶|dog face
1F415|🐕|dog
1F9AE|🦮|guide dog
1F415200D1F9BA|🐕‍🦺|service dog
1F429|🐩|poodle
1F43A|🐺|wolf
1F98A|🦊|fox
1F99D|🦝|raccoon
1F431|🐱|cat face
1F408|🐈|cat
1F408200D2B1B|🐈‍⬛|black cat
1F981|🦁|lion
1F42F|🐯|tiger face
1F405|🐅|tiger
1F406|🐆|leopard
1F434|🐴|horse face
1F40E|🐎|horse
1F984|🦄|unicorn
1F993|🦓|zebra
1F98C|🦌|deer
1F9AC|🦬|bison
1F42E|🐮|cow face
1F402|🐂|ox
1F403|🐃|water buffalo
1F404|🐄|cow
1F437|🐷|pig face
1F416|🐖|pig
1F417|🐗|boar
1F43D|🐽|pig nose
1F40F|🐏|ram
1F411|🐑|ewe
1F410|🐐|goat
1F42A|🐪|camel
1F42B|🐫|two-hump camel
1F999|🦙|llama
1F992|🦒|giraffe
1F418|🐘|elephant
1F9A3|🦣|mammoth
1F98F|🦏|rhinoceros
1F99B|🦛|hippopotamus
1F42D|🐭|mouse face
1F401|🐁|mouse
1F400|🐀|rat
1F439|🐹|hamster
1F430|🐰|rabbit face
1F407|🐇|rabbit
1F43FFE0F|🐿️|chipmunk
1F9AB|🦫|beaver
1F994|🦔|hedgehog
1F987|🦇|bat
1F43B|🐻|bear
1F43B200D2744FE0F|🐻‍❄️|polar bear
1F428|🐨|koala
1F43C|🐼|panda
1F9A5|🦥|sloth
1F9A6|🦦|otter
1F9A8|🦨|skunk
1F998|🦘|kangaroo
1F9A1|🦡|badger
1F43E|🐾|paw prints
1F983|🦃|turkey
1F414|🐔|chicken
1F413|🐓|rooster
1F423|🐣|hatching chick
1F424|🐤|baby chick
1F425|🐥|front-facing baby chick
1F426|🐦|bird
1F427|🐧|penguin
1F54AFE0F|🕊️|dove
1F985|🦅|eagle
1F986|🦆|duck
1F9A2|🦢|swan
1F989|🦉|owl
1F9A4|🦤|dodo
1FAB6|🪶|feather
1F9A9|🦩|flamingo
1F99A|🦚|peacock
1F99C|🦜|parrot
1F438|🐸|frog
1F40A|🐊|crocodile
1F422|🐢|turtle
1F98E|🦎|lizard
1F40D|🐍|snake
1F432|🐲|dragon face
1F409|🐉|dragon
1F995|🦕|sauropod
1F996|🦖|T-Rex
1F433|🐳|spouting whale
1F40B|🐋|whale
1F42C|🐬|dolphin
1F9AD|🦭|seal
1F41F|🐟|fish
1F420|🐠|tropical fish
1F421|🐡|blowfish
1F988|🦈|shark
1F419|🐙|octopus
1F41A|🐚|spiral shell
1FAB8|🪸|coral
1F40C|🐌|snail
1F98B|🦋|butterfly
1F41B|🐛|bug
1F41C|🐜|ant
1F41D|🐝|honeybee
1FAB2|🪲|beetle
1F41E|🐞|lady beetle
1F997|🦗|cricket
1FAB3|🪳|cockroach
1F577FE0F|🕷️|spider
1F578FE0F|🕸️|spider web
1F982|🦂|scorpion
1F99F|🦟|mosquito
1FAB0|🪰|fly
1FAB1|🪱|worm
1F9A0|🦠|microbe
1F490|💐|bouquet
1F338|🌸|cherry blossom
1F4AE|💮|white flower
1FAB7|🪷|lotus
1F3F5FE0F|🏵️|rosette
1F339|🌹|rose
1F940|🥀|wilted flower
1F33A|🌺|hibiscus
1F33B|🌻|sunflower
1F33C|🌼|blossom
1F337|🌷|tulip
1F331|🌱|seedling
1FAB4|🪴|potted plant
1F332|🌲|evergreen tree
1F333|🌳|deciduous tree
1F334|🌴|palm tree
1F335|🌵|cactus
1F33E|🌾|sheaf of rice
1F33F|🌿|herb
2618FE0F|☘️|shamrock
1F340|🍀|four leaf clover
1F341|🍁|maple leaf
1F342|🍂|fallen leaf
1F343|🍃|leaf fluttering in wind
1FAB9|🪹|empty nest
1FABA|🪺|nest with eggs
1F347|🍇|grapes
1F348|🍈|melon
1F349|🍉|watermelon
1F34A|🍊|tangerine
1F34B|🍋|lemon
1F34C|🍌|banana
1F34D|🍍|pineapple
1F96D|🥭|mango
1F34E|🍎|red apple
1F34F|🍏|green apple
1F350|🍐|pear
1F351|🍑|peach
1F352|🍒|cherries
1F353|🍓|strawberry
1FAD0|🫐|blueberries
1F95D|🥝|kiwi fruit
1F345|🍅|tomato
1FAD2|🫒|olive
1F965|🥥|coconut
1F951|🥑|avocado
1F346|🍆|eggplant
1F954|🥔|potato
1F955|🥕|carrot
1F33D|🌽|ear of corn
1F336FE0F|🌶️|hot pepper
1FAD1|🫑|bell pepper
1F952|🥒|cucumber
1F96C|🥬|leafy green
1F966|🥦|broccoli
1F9C4|🧄|garlic
1F9C5|🧅|onion
1F344|🍄|mushroom
1F95C|🥜|peanuts
1FAD8|🫘|beans
1F330|🌰|chestnut
1F35E|🍞|bread
1F950|🥐|croissant
1F956|🥖|baguette bread
1FAD3|🫓|flatbread
1F968|🥨|pretzel
1F96F|🥯|bagel
1F95E|🥞|pancakes
1F9C7|🧇|waffle
1F9C0|🧀|cheese wedge
1F356|🍖|meat on bone
1F357|🍗|poultry leg
1F969|🥩|cut of meat
1F953|🥓|bacon
1F354|🍔|hamburger
1F35F|🍟|french fries
1F355|🍕|pizza
1F32D|🌭|hot dog
1F96A|🥪|sandwich
1F32E|🌮|taco
1F32F|🌯|burrito
1FAD4|🫔|tamale
1F959|🥙|stuffed flatbread
1F9C6|🧆|falafel
1F95A|🥚|egg
1F373|🍳|cooking
1F958|🥘|shallow pan of food
1F372|🍲|pot of food
1FAD5|🫕|fondue
1F963|🥣|bowl with spoon
1F957|🥗|green salad
1F37F|🍿|popcorn
1F9C8|🧈|butter
1F9C2|🧂|salt
1F96B|🥫|canned food
1F371|🍱|bento box
1F358|🍘|rice cracker
1F359|🍙|rice ball
1F35A|🍚|cooked rice
1F35B|🍛|curry rice
1F35C|🍜|steaming bowl
1F35D|🍝|spaghetti
1F360|🍠|roasted sweet potato
1F362|🍢|oden
1F363|🍣|sushi
1F364|🍤|fried shrimp
1F365|🍥|fish cake with swirl
1F96E|🥮|moon cake
1F361|🍡|dango
1F95F|🥟|dumpling
1F960|🥠|fortune cookie
1F961|🥡|takeout box
1F980|🦀|crab
1F99E|🦞|lobster
1F990|🦐|shrimp
1F991|🦑|squid
1F9AA|🦪|oyster
1F366|🍦|soft ice cream
1F367|🍧|shaved ice
1F368|🍨|ice cream
1F369|🍩|doughnut
1F36A|🍪|cookie
1F382|🎂|birthday cake
1F370|🍰|shortcake
1F9C1|🧁|cupcake
1F967|🥧|pie
1F36B|🍫|chocolate bar
1F36C|🍬|candy
1F36D|🍭|lollipop
1F36E|🍮|custard
1F36F|🍯|honey pot
1F37C|🍼|baby bottle
1F95B|🥛|glass of milk
2615|☕|hot beverage
1FAD6|🫖|teapot
1F375|🍵|teacup without handle
1F376|🍶|sake
1F37E|🍾|bottle with popping cork
1F377|🍷|wine glass
1F378|🍸|cocktail glass
1F379|🍹|tropical drink
1F37A|🍺|beer mug
1F37B|🍻|clinking beer mugs
1F942|🥂|clinking glasses
1F943|🥃|tumbler glass
1FAD7|🫗|pouring liquid
1F964|🥤|cup with straw
1F9CB|🧋|bubble tea
1F9C3|🧃|beverage box
1F9C9|🧉|mate
1F9CA|🧊|ice
1F962|🥢|chopsticks
1F37DFE0F|🍽️|fork and knife with plate
1F374|🍴|fork and knife
1F944|🥄|spoon
1F52A|🔪|kitchen knife
1FAD9|🫙|jar
1F3FA|🏺|amphora
1F30D|🌍|globe showing Europe-Africa
1F30E|🌎|globe showing Americas
1F30F|🌏|globe showing Asia-Australia
1F310|🌐|globe with meridians
1F5FAFE0F|🗺️|world map
1F5FE|🗾|map of Japan
1F9ED|🧭|compass
1F3D4FE0F|🏔️|snow-capped mountain
26F0FE0F|⛰️|mountain
1F30B|🌋|volcano
1F5FB|🗻|mount fuji
1F3D5FE0F|🏕️|camping
1F3D6FE0F|🏖️|beach with umbrella
1F3DCFE0F|🏜️|desert
1F3DDFE0F|🏝️|desert island
1F3DEFE0F|🏞️|national park
1F3DFFE0F|🏟️|stadium
1F3DBFE0F|🏛️|classical building
1F3D7FE0F|🏗️|building construction
1F9F1|🧱|brick
1FAA8|🪨|rock
1FAB5|🪵|wood
1F6D6|🛖|hut
1F3D8FE0F|🏘️|houses
1F3DAFE0F|🏚️|derelict house
1F3E0|🏠|house
1F3E1|🏡|house with garden
1F3E2|🏢|office building
1F3E3|🏣|Japanese post office
1F3E4|🏤|post office
1F3E5|🏥|hospital
1F3E6|🏦|bank
1F3E8|🏨|hotel
1F3E9|🏩|love hotel
1F3EA|🏪|convenience store
1F3EB|🏫|school
1F3EC|🏬|department store
1F3ED|🏭|factory
1F3EF|🏯|Japanese castle
1F3F0|🏰|castle
1F492|💒|wedding
1F5FC|🗼|Tokyo tower
1F5FD|🗽|Statue of Liberty
26EA|⛪|church
1F54C|🕌|mosque
1F6D5|🛕|hindu temple
1F54D|🕍|synagogue
26E9FE0F|⛩️|shinto shrine
1F54B|🕋|kaaba
26F2|⛲|fountain
26FA|⛺|tent
1F301|🌁|foggy
1F303|🌃|night with stars
1F3D9FE0F|🏙️|cityscape
1F304|🌄|sunrise over mountains
1F305|🌅|sunrise
1F306|🌆|cityscape at dusk
1F307|🌇|sunset
1F309|🌉|bridge at night
2668FE0F|♨️|hot springs
1F3A0|🎠|carousel horse
1F6DD|🛝|playground slide
1F3A1|🎡|ferris wheel
1F3A2|🎢|roller coaster
1F488|💈|barber pole
1F3AA|🎪|circus tent
1F682|🚂|locomotive
1F683|🚃|railway car
1F684|🚄|high-speed train
1F685|🚅|bullet train
1F686|🚆|train
1F687|🚇|metro
1F688|🚈|light rail
1F689|🚉|station
1F68A|🚊|tram
1F69D|🚝|monorail
1F69E|🚞|mountain railway
1F68B|🚋|tram car
1F68C|🚌|bus
1F68D|🚍|oncoming bus
1F68E|🚎|trolleybus
1F690|🚐|minibus
1F691|🚑|ambulance
1F692|🚒|fire engine
1F693|🚓|police car
1F694|🚔|oncoming police car
1F695|🚕|taxi
1F696|🚖|oncoming taxi
1F697|🚗|automobile
1F698|🚘|oncoming automobile
1F699|🚙|sport utility vehicle
1F6FB|🛻|pickup truck
1F69A|🚚|delivery truck
1F69B|🚛|articulated lorry
1F69C|🚜|tractor
1F3CEFE0F|🏎️|racing car
1F3CDFE0F|🏍️|motorcycle
1F6F5|🛵|motor scooter
1F9BD|🦽|manual wheelchair
1F9BC|🦼|motorized wheelchair
1F6FA|🛺|auto rickshaw
1F6B2|🚲|bicycle
1F6F4|🛴|kick scooter
1F6F9|🛹|skateboard
1F6FC|🛼|roller skate
1F68F|🚏|bus stop
1F6E3FE0F|🛣️|motorway
1F6E4FE0F|🛤️|railway track
1F6E2FE0F|🛢️|oil drum
26FD|⛽|fuel pump
1F6DE|🛞|wheel
1F6A8|🚨|police car light
1F6A5|🚥|horizontal traffic light
1F6A6|🚦|vertical traffic light
1F6D1|🛑|stop sign
1F6A7|🚧|construction
2693|⚓|anchor
1F6DF|🛟|ring buoy
26F5|⛵|sailboat
1F6F6|🛶|canoe
1F6A4|🚤|speedboat
1F6F3FE0F|🛳️|passenger ship
26F4FE0F|⛴️|ferry
1F6E5FE0F|🛥️|motor boat
1F6A2|🚢|ship
2708FE0F|✈️|airplane
1F6E9FE0F|🛩️|small airplane
1F6EB|🛫|airplane departure
1F6EC|🛬|airplane arrival
1FA82|🪂|parachute
1F4BA|💺|seat
1F681|🚁|helicopter
1F69F|🚟|suspension railway
1F6A0|🚠|mountain cableway
1F6A1|🚡|aerial tramway
1F6F0FE0F|🛰️|satellite
1F680|🚀|rocket
1F6F8|🛸|flying saucer
1F6CEFE0F|🛎️|bellhop bell
1F9F3|🧳|luggage
231B|⌛|hourglass done
23F3|⏳|hourglass not done
231A|⌚|watch
23F0|⏰|alarm clock
23F1FE0F|⏱️|stopwatch
23F2FE0F|⏲️|timer clock
1F570FE0F|🕰️|mantelpiece clock
1F55B|🕛|twelve o’clock
1F567|🕧|twelve-thirty
1F550|🕐|one o’clock
1F55C|🕜|one-thirty
1F551|🕑|two o’clock
1F55D|🕝|two-thirty
1F552|🕒|three o’clock
1F55E|🕞|three-thirty
1F553|🕓|four o’clock
1F55F|🕟|four-thirty
1F554|🕔|five o’clock
1F560|🕠|five-thirty
1F555|🕕|six o’clock
1F561|🕡|six-thirty
1F556|🕖|seven o’clock
1F562|🕢|seven-thirty
1F557|🕗|eight o’clock
1F563|🕣|eight-thirty
1F558|🕘|nine o’clock
1F564|🕤|nine-thirty
1F559|🕙|ten o’clock
1F565|🕥|ten-thirty
1F55A|🕚|eleven o’clock
1F566|🕦|eleven-thirty
1F311|🌑|new moon
1F312|🌒|waxing crescent moon
1F313|🌓|first quarter moon
1F314|🌔|waxing gibbous moon
1F315|🌕|full moon
1F316|🌖|waning gibbous moon
1F317|🌗|last quarter moon
1F318|🌘|waning crescent moon
1F319|🌙|crescent moon
1F31A|🌚|new moon face
1F31B|🌛|first quarter moon face
1F31C|🌜|last quarter moon face
1F321FE0F|🌡️|thermometer
2600FE0F|☀️|sun
1F31D|🌝|full moon face
1F31E|🌞|sun with face
1FA90|🪐|ringed planet
2B50|⭐|star
1F31F|🌟|glowing star
1F320|🌠|shooting star
1F30C|🌌|milky way
2601FE0F|☁️|cloud
26C5|⛅|sun behind cloud
26C8FE0F|⛈️|cloud with lightning and rain
1F324FE0F|🌤️|sun behind small cloud
1F325FE0F|🌥️|sun behind large cloud
1F326FE0F|🌦️|sun behind rain cloud
1F327FE0F|🌧️|cloud with rain
1F328FE0F|🌨️|cloud with snow
1F329FE0F|🌩️|cloud with lightning
1F32AFE0F|🌪️|tornado
1F32BFE0F|🌫️|fog
1F32CFE0F|🌬️|wind face
1F300|🌀|cyclone
1F308|🌈|rainbow
1F302|🌂|closed umbrella
2602FE0F|☂️|umbrella
2614|☔|umbrella with rain drops
26F1FE0F|⛱️|umbrella on ground
26A1|⚡|high voltage
2744FE0F|❄️|snowflake
2603FE0F|☃️|snowman
26C4|⛄|snowman without snow
2604FE0F|☄️|comet
1F525|🔥|fire
1F4A7|💧|droplet
1F30A|🌊|water wave
1F383|🎃|jack-o-lantern
1F384|🎄|Christmas tree
1F386|🎆|fireworks
1F387|🎇|sparkler
1F9E8|🧨|firecracker
2728|✨|sparkles
1F388|🎈|balloon
1F389|🎉|party popper
1F38A|🎊|confetti ball
1F38B|🎋|tanabata tree
1F38D|🎍|pine decoration
1F38E|🎎|Japanese dolls
1F38F|🎏|carp streamer
1F390|🎐|wind chime
1F391|🎑|moon viewing ceremony
1F9E7|🧧|red envelope
1F380|🎀|ribbon
1F381|🎁|wrapped gift
1F397FE0F|🎗️|reminder ribbon
1F39FFE0F|🎟️|admission tickets
1F3AB|🎫|ticket
1F396FE0F|🎖️|military medal
1F3C6|🏆|trophy
1F3C5|🏅|sports medal
1F947|🥇|1st place medal
1F948|🥈|2nd place medal
1F949|🥉|3rd place medal
26BD|⚽|soccer ball
26BE|⚾|baseball
1F94E|🥎|softball
1F3C0|🏀|basketball
1F3D0|🏐|volleyball
1F3C8|🏈|american football
1F3C9|🏉|rugby football
1F3BE|🎾|tennis
1F94F|🥏|flying disc
1F3B3|🎳|bowling
1F3CF|🏏|cricket game
1F3D1|🏑|field hockey
1F3D2|🏒|ice hockey
1F94D|🥍|lacrosse
1F3D3|🏓|ping pong
1F3F8|🏸|badminton
1F94A|🥊|boxing glove
1F94B|🥋|martial arts uniform
1F945|🥅|goal net
26F3|⛳|flag in hole
26F8FE0F|⛸️|ice skate
1F3A3|🎣|fishing pole
1F93F|🤿|diving mask
1F3BD|🎽|running shirt
1F3BF|🎿|skis
1F6F7|🛷|sled
1F94C|🥌|curling stone
1F3AF|🎯|bullseye
1FA80|🪀|yo-yo
1FA81|🪁|kite
1F3B1|🎱|pool 8 ball
1F52E|🔮|crystal ball
1FA84|🪄|magic wand
1F9FF|🧿|nazar amulet
1FAAC|🪬|hamsa
1F3AE|🎮|video game
1F579FE0F|🕹️|joystick
1F3B0|🎰|slot machine
1F3B2|🎲|game die
1F9E9|🧩|puzzle piece
1F9F8|🧸|teddy bear
1FA85|🪅|piñata
1FAA9|🪩|mirror ball
1FA86|🪆|nesting dolls
2660FE0F|♠️|spade suit
2665FE0F|♥️|heart suit
